NUTS_ID,Country,year,month,season,NO2,SO2,CO,O3,HCHO,PM25,GDP,population,GDP_per_capita,O3_quality,CO_quality,NO2_quality,SO2_quality,PM25_quality,HCHO_quality,PM25_weighted_quality,NO2_weighted_quality,O3_weighted_quality,SO2_weighted_quality,CO_weighted_quality,HCHO_weighted_quality,Index,GDP_Normalized,Air_Inequity_Index,GDP_per_capita_min,GDP_per_capita_max,total_area_ha,green_pct,forest_pct,park_pct,industrial_pct,road_pct,avg_income,median_hh_income,pct_low_income,cars_per_household,urban_density,avg_woz_value,pct_high_education,labour_participation,GSD,HBI,EJS,risk_flag,covid_signal,industrial_exposure,aii_rank
NL230,NL,2020,5,Spring,1867.61607,1798.987119,0.034493,0.159005,1894.760156,8.424058,15113830000.0,423021.0,35728.32081622425,4,4,6,6,1,6,0.36,1.32,0.6,0.72,0.28,0.48,3.76,0.7705416121165581,2.897236461558258,29692.38374309129,55997.53270194757,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.54,0.6621,Normal,-0.10047846889952171,0.0245,92
NL230,NL,2020,6,Summer,1638.622753,2385.313418,0.029391,0.153814,3491.724465,9.693678,15113830000.0,423021.0,35728.32081622425,4,3,6,6,1,6,0.25,0.8999999999999999,1.2,0.3,0.3,0.8999999999999999,3.85,0.7705416121165581,2.966585206648749,29692.38374309129,55997.53270194757,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.54,0.6621,Normal,-0.10047846889952171,0.0245,81
NL230,NL,2020,7,Summer,1633.242898,9985.358269,0.026667,0.14855,709.913413,7.337351,15113830000.0,423021.0,35728.32081622425,3,3,6,6,1,6,0.25,0.8999999999999999,0.8999999999999999,0.3,0.3,0.8999999999999999,3.55,0.7705416121165581,2.735422723013781,29692.38374309129,55997.53270194757,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6471,Normal,-0.10047846889952171,0.0245,109
NL230,NL,2020,8,Summer,2200.661494,1632.873777,0.028792,0.138831,1681.912729,10.348948,15113830000.0,423021.0,35728.32081622425,3,3,6,6,2,6,0.5,0.8999999999999999,0.8999999999999999,0.3,0.3,0.8999999999999999,3.8,0.7705416121165581,2.9280581260429206,29692.38374309129,55997.53270194757,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.59,0.6871,Normal,-0.10047846889952171,0.0245,88
NL230,NL,2020,9,Autumn,3034.875118,20233.364533,0.032432,0.127555,2531.12773,9.772444,15113830000.0,423021.0,35728.32081622425,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.7705416121165581,2.820182300346603,29692.38374309129,55997.53270194757,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6471,Normal,-0.10047846889952171,0.0245,99
NL230,NL,2020,10,Autumn,3517.492013,8130.919741,0.031494,0.132486,3095.553945,7.153785,15113830000.0,423021.0,35728.32081622425,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.7705416121165581,2.820182300346603,29692.38374309129,55997.53270194757,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6471,Normal,-0.10047846889952171,0.0245,99
NL230,NL,2020,11,Autumn,3481.260975,-2266.3023680790407,0.031282,0.130186,1565.631729,8.222852,15113830000.0,423021.0,35728.32081622425,3,4,6,1,1,6,0.35,1.38,0.4499999999999999,0.12,0.28,0.48,3.06,0.7705416121165581,2.357857333076668,29692.38374309129,55997.53270194757,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.36,0.5721,Normal,-0.10047846889952171,0.0245,298
NL230,NL,2020,12,Winter,3175.81321,-3463.9615019076355,0.035038,0.137523,1371.1711451394897,5.561054,15113830000.0,423021.0,35728.32081622425,3,4,6,1,1,6,0.4,1.5,0.3,0.12,0.24,0.42,2.98,0.7705416121165581,2.2962140041073438,29692.38374309129,55997.53270194757,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.36,0.5721,Normal,-0.10047846889952171,0.0245,349
NL230,NL,2021,1,Winter,2179.099609,832.4029182175859,0.037519,0.143997,2152.483281,5.184593,16311240000.0,428226.0,38090.26075016464,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.8174444550018894,2.926451148906764,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6612,Normal,-0.10047846889952171,0.0245,127
NL230,NL,2021,2,Winter,5471.001458,6917.251471,0.036328,0.156608,2603.905658,11.289009,16311240000.0,428226.0,38090.26075016464,4,4,6,6,2,6,0.8,1.5,0.4,0.72,0.24,0.42,4.08,0.8174444550018894,3.335173376407709,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.62,0.7162,High,-0.10047846889952171,0.0245,67
NL230,NL,2021,3,Spring,4592.490538,11730.538023,0.036873,0.165349,1452.566702,11.654537,16311240000.0,428226.0,38090.26075016464,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.8174444550018894,3.3678711546077853,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.62,0.7162,Normal,-0.10047846889952171,0.0245,59
NL230,NL,2021,4,Spring,1990.452923,2807.337628,0.037343,0.176519,1214.829249,11.480579,16311240000.0,428226.0,38090.26075016464,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.8174444550018894,3.3678711546077853,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.62,0.7162,Normal,-0.10047846889952171,0.0245,59
NL230,NL,2021,5,Spring,1992.15248,7021.393186,0.030775,0.169622,1077.439415,10.550716,16311240000.0,428226.0,38090.26075016464,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.8174444550018894,3.3678711546077853,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.62,0.7162,Normal,-0.10047846889952171,0.0245,59
NL230,NL,2021,6,Summer,2197.3764,1048.95144,0.02955,0.149301,3901.454072,12.092762,16311240000.0,428226.0,38090.26075016464,3,3,6,6,2,6,0.5,0.8999999999999999,0.8999999999999999,0.3,0.3,0.8999999999999999,3.8,0.8174444550018894,3.10628892900718,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.59,0.7012,Normal,-0.10047846889952171,0.0245,90
NL230,NL,2021,7,Summer,1492.503426,547.02027,0.032089,0.147833,2120.868064,12.338712,16311240000.0,428226.0,38090.26075016464,3,4,6,6,2,6,0.5,0.8999999999999999,0.8999999999999999,0.3,0.4,0.8999999999999999,3.9,0.8174444550018894,3.188033374507369,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.59,0.7012,Normal,-0.10047846889952171,0.0245,80
NL230,NL,2021,8,Summer,2049.739755,8191.891876,0.040033,0.147384,96.490779,11.150086,16311240000.0,428226.0,38090.26075016464,3,4,6,6,2,6,0.5,0.8999999999999999,0.8999999999999999,0.3,0.4,0.8999999999999999,3.9,0.8174444550018894,3.188033374507369,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.59,0.7012,Normal,-0.10047846889952171,0.0245,80
NL230,NL,2021,9,Autumn,2435.564281,2470.555854,0.037045,0.128504,2089.754065,10.347886,16311240000.0,428226.0,38090.26075016464,3,4,6,6,2,6,0.7,1.38,0.4499999999999999,0.72,0.28,0.48,4.01,0.8174444550018894,3.2779522645575767,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.59,0.7012,High,-0.10047846889952171,0.0245,68
NL230,NL,2021,10,Autumn,3010.893685,8756.940969,0.033894,0.12509,276.091369,7.886169,16311240000.0,428226.0,38090.26075016464,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.8174444550018894,2.9918467053069158,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6612,Normal,-0.10047846889952171,0.0245,113
NL230,NL,2021,11,Autumn,2057.953244,32900.462912775954,0.033142,0.137595,4990.767079,6.614879,16311240000.0,428226.0,38090.26075016464,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.8174444550018894,2.9918467053069158,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6612,Normal,-0.10047846889952171,0.0245,113
NL230,NL,2021,12,Winter,4087.464614,75049.85992516836,0.032508,0.141627,4946.954332036682,5.983186,16311240000.0,428226.0,38090.26075016464,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.8174444550018894,2.926451148906764,32869.31564437087,61468.52968548809,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6612,Normal,-0.10047846889952171,0.0245,127
NL230,NL,2022,1,Winter,3458.515113,99268.7507444766,0.033939,0.148008,2329.637131,8.502571,18711040000.0,434771.0,43036.54107564672,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.7560250150508806,2.706569553882152,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,127
NL230,NL,2022,2,Winter,3361.237489,69620.754109,0.035695,0.1573,1645.930099,8.757965,18711040000.0,434771.0,43036.54107564672,4,4,6,6,1,6,0.4,1.5,0.4,0.72,0.24,0.42,3.68,0.7560250150508806,2.78217205538724,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.54,0.6577,Normal,-0.10047846889952171,0.0245,116
NL230,NL,2022,3,Spring,4700.33532,5495.129153,0.037712,0.168061,2552.953916,14.329874,18711040000.0,434771.0,43036.54107564672,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.7560250150508806,3.114823062009629,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.62,0.6977,Normal,-0.10047846889952171,0.0245,64
NL230,NL,2022,4,Spring,2552.151977,7125.751796,0.035795,0.167513,1837.32497,9.436802,18711040000.0,434771.0,43036.54107564672,4,4,6,6,1,6,0.36,1.32,0.6,0.72,0.28,0.48,3.76,0.7560250150508806,2.842654056591311,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.54,0.6577,Normal,-0.10047846889952171,0.0245,109
NL230,NL,2022,5,Spring,2598.200159,3912.455093,0.031529,0.161798,800.056742,10.708609,18711040000.0,434771.0,43036.54107564672,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.7560250150508806,3.114823062009629,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.62,0.6977,Normal,-0.10047846889952171,0.0245,64
NL230,NL,2022,6,Summer,1934.601288,14177.35728,0.029378,0.151827,2513.34352,9.438725,18711040000.0,434771.0,43036.54107564672,4,3,6,6,1,6,0.25,0.8999999999999999,1.2,0.3,0.3,0.8999999999999999,3.85,0.7560250150508806,2.9106963079458903,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.54,0.6577,Normal,-0.10047846889952171,0.0245,103
NL230,NL,2022,7,Summer,1651.745831,13000.686682,0.027553,0.150042,2722.839525,6.72236,18711040000.0,434771.0,43036.54107564672,4,3,6,6,1,6,0.25,0.8999999999999999,1.2,0.3,0.3,0.8999999999999999,3.85,0.7560250150508806,2.9106963079458903,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.54,0.6577,Normal,-0.10047846889952171,0.0245,103
NL230,NL,2022,8,Summer,2063.532994,1013.410361,0.027728,0.140721,2322.775733,6.945953,18711040000.0,434771.0,43036.54107564672,3,3,6,6,1,6,0.25,0.8999999999999999,0.8999999999999999,0.3,0.3,0.8999999999999999,3.55,0.7560250150508806,2.683888803430626,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,159
NL230,NL,2022,9,Autumn,2249.16925,2558.902054,0.028326,0.139064,1572.514403,8.057409,18711040000.0,434771.0,43036.54107564672,3,3,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.21,0.48,3.59,0.7560250150508806,2.714129804032661,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,124
NL230,NL,2022,10,Autumn,3903.453052,9025.41948,0.027375,0.129093,848.861289,6.35944,18711040000.0,434771.0,43036.54107564672,3,3,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.21,0.48,3.59,0.7560250150508806,2.714129804032661,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,124
NL230,NL,2022,11,Autumn,4044.983884,17401.736118945817,0.02849,0.137044,85.613778,5.622665,18711040000.0,434771.0,43036.54107564672,3,3,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.21,0.48,3.59,0.7560250150508806,2.714129804032661,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,124
NL230,NL,2022,12,Winter,4571.691981,27542.561776391627,0.032554,0.14211,2083.3597836404024,5.690584,18711040000.0,434771.0,43036.54107564672,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.7560250150508806,2.706569553882152,35199.167130029455,67322.8454950542,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,127
NL230,NL,2023,1,Winter,3115.449921,34752.27756514163,0.033494,0.152459,4303.371971,6.620937,20729210000.0,444701.0,46613.81467547858,4,4,6,6,1,6,0.4,1.5,0.4,0.72,0.24,0.42,3.68,0.755881494023334,2.781643898005869,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.54,0.6577,Normal,-0.10047846889952171,0.0245,185
NL230,NL,2023,2,Winter,3141.907472,34335.264598,0.034493,0.138329,3713.77674,8.522101,20729210000.0,444701.0,46613.81467547858,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.755881494023334,2.706055748603536,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,214
NL230,NL,2023,3,Spring,2153.977472,24287.138447,0.032299,0.170641,1117.523507,8.385308,20729210000.0,444701.0,46613.81467547858,4,4,6,6,1,6,0.36,1.32,0.6,0.72,0.28,0.48,3.76,0.755881494023334,2.842114417527736,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.54,0.6577,Normal,-0.10047846889952171,0.0245,144
NL230,NL,2023,4,Spring,1905.573643,136.155154,0.035181,0.168454,1078.130376,11.764414,20729210000.0,444701.0,46613.81467547858,4,4,6,3,2,6,0.72,1.32,0.6,0.36,0.28,0.48,3.76,0.755881494023334,2.842114417527736,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.53,0.6527,Normal,-0.10047846889952171,0.0245,144
NL230,NL,2023,5,Spring,1751.16267,65.277223,0.034161,0.159541,1518.793708,11.885069,20729210000.0,444701.0,46613.81467547858,4,4,6,2,2,6,0.72,1.32,0.6,0.24,0.28,0.48,3.64,0.755881494023334,2.751408638244936,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.5,0.6377,Normal,-0.10047846889952171,0.0245,200
NL230,NL,2023,6,Summer,1944.372654,772.755636,0.03564,0.154746,3739.059631,12.235486,20729210000.0,444701.0,46613.81467547858,4,4,6,6,2,6,0.5,0.8999999999999999,1.2,0.3,0.4,0.8999999999999999,4.199999999999999,0.755881494023334,3.1747022748980025,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.62,0.6977,Normal,-0.10047846889952171,0.0245,81
NL230,NL,2023,7,Summer,2042.304298,990.424044,0.037854,0.154631,3634.729565,11.31995,20729210000.0,444701.0,46613.81467547858,4,4,6,6,2,6,0.5,0.8999999999999999,1.2,0.3,0.4,0.8999999999999999,4.199999999999999,0.755881494023334,3.1747022748980025,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.62,0.6977,Normal,-0.10047846889952171,0.0245,81
NL230,NL,2023,8,Summer,2545.092645,15298.269182,0.036516,0.139743,1212.599718,9.19434,20729210000.0,444701.0,46613.81467547858,3,4,6,6,1,6,0.25,0.8999999999999999,0.8999999999999999,0.3,0.4,0.8999999999999999,3.65,0.755881494023334,2.758967453185169,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,199
NL230,NL,2023,9,Autumn,2810.097609,1786.50508,0.036735,0.126939,3250.943218,9.234209,20729210000.0,444701.0,46613.81467547858,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.755881494023334,2.7665262681254026,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,186
NL230,NL,2023,10,Autumn,3083.183637,7746.399204,0.031934,0.126616,110.020931,7.347704,20729210000.0,444701.0,46613.81467547858,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.755881494023334,2.7665262681254026,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,186
NL230,NL,2023,11,Autumn,3450.642057,7746.399204,0.034187,0.143375,1683.926664,6.594079,20729210000.0,444701.0,46613.81467547858,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.755881494023334,2.7665262681254026,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,186
NL230,NL,2023,12,Winter,3446.726,7746.399204,0.035405,0.131494,1683.926664,6.859278,20729210000.0,444701.0,46613.81467547858,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.755881494023334,2.706055748603536,38051.10808526622,73127.13214970492,241230,11.03,7.22,0.41,0.48,1.36,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.8047,0.51,0.6427,Normal,-0.10047846889952171,0.0245,214
NL321,NL,2018,1,Winter,2352.9064582,30523.2058962,0.0346088,0.1486746,5566.439367999999,9.908367,11376770000.0,374461.0,30381.72199508093,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.9999768969379278,3.579917291037781,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.51,0.7459,Normal,-0.0873786407766993,0.0343,52
NL321,NL,2018,2,Winter,3688.1040532,30523.2058962,0.0349592,0.1533344,1319.7929186,8.174027,11376770000.0,374461.0,30381.72199508093,4,4,6,6,1,6,0.4,1.5,0.4,0.72,0.24,0.42,3.68,0.9999768969379278,3.679914980731574,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.54,0.7609,Normal,-0.0873786407766993,0.0343,33
NL321,NL,2018,3,Spring,3384.1739978,17039.5558628,0.0362734,0.1698704,1252.6801856,13.487259,11376770000.0,374461.0,30381.72199508093,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.9999768969379278,4.119904815384263,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.62,0.8009,Normal,-0.0873786407766993,0.0343,7
NL321,NL,2018,4,Spring,2220.6306682000004,5701.2229088,0.0366552,0.167604,1206.6724688,17.160908,11376770000.0,374461.0,30381.72199508093,4,4,6,6,3,6,1.08,1.32,0.6,0.72,0.28,0.48,4.48,0.9999768969379278,4.479896498281917,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.7,0.8409,High,-0.0873786407766993,0.0343,2
NL321,NL,2018,5,Spring,2615.683262,4798.309476,0.034001,0.160109,6929.45741,12.786661,11376770000.0,374461.0,30381.72199508093,4,4,6,6,2,6,0.72,1.32,0.6,0.72,0.28,0.48,4.120000000000001,0.9999768969379278,4.119904815384263,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.62,0.8009,Normal,-0.0873786407766993,0.0343,7
NL321,NL,2018,6,Summer,1399.010937,2233.498028,0.028525,0.155081,1272.555526,9.144279,11376770000.0,374461.0,30381.72199508093,4,3,6,6,1,6,0.25,0.8999999999999999,1.2,0.3,0.3,0.8999999999999999,3.85,0.9999768969379278,3.849911053211022,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.54,0.7609,Normal,-0.0873786407766993,0.0343,19
NL321,NL,2018,7,Summer,1537.08309,824.244537,0.028656,0.148064,1998.741165,8.102414,11376770000.0,374461.0,30381.72199508093,3,3,6,6,1,6,0.25,0.8999999999999999,0.8999999999999999,0.3,0.3,0.8999999999999999,3.55,0.9999768969379278,3.5499179841296438,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.51,0.7459,Normal,-0.0873786407766993,0.0343,55
NL321,NL,2018,8,Summer,2056.854588,6454.14165,0.032017,0.141167,1598.187766,10.378672,11376770000.0,374461.0,30381.72199508093,3,4,6,6,2,6,0.5,0.8999999999999999,0.8999999999999999,0.3,0.4,0.8999999999999999,3.9,0.9999768969379278,3.8999098980579183,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.59,0.7859,Normal,-0.0873786407766993,0.0343,18
NL321,NL,2018,9,Autumn,2444.35838,2277.229865,0.032593,0.13091,1606.590375,8.559013,11376770000.0,374461.0,30381.72199508093,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.9999768969379278,3.659915442792816,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.51,0.7459,Normal,-0.0873786407766993,0.0343,38
NL321,NL,2018,10,Autumn,4052.249117,24867.680296,0.02845,0.130034,1397.376082,8.167669,11376770000.0,374461.0,30381.72199508093,3,3,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.21,0.48,3.59,0.9999768969379278,3.589917060007161,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.51,0.7459,Normal,-0.0873786407766993,0.0343,46
NL321,NL,2018,11,Autumn,4762.627016,34235.387310930506,0.030294,0.138568,1313.718587,8.114491,11376770000.0,374461.0,30381.72199508093,3,4,6,6,1,6,0.35,1.38,0.4499999999999999,0.72,0.28,0.48,3.66,0.9999768969379278,3.659915442792816,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.51,0.7459,Normal,-0.0873786407766993,0.0343,38
NL321,NL,2018,12,Winter,2089.308815,22353.07164166141,0.032333,0.138307,4284.481682396792,6.82217,11376770000.0,374461.0,30381.72199508093,3,4,6,6,1,6,0.4,1.5,0.3,0.72,0.24,0.42,3.58,0.9999768969379278,3.579917291037781,30381.191835178324,53328.7950987066,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.51,0.7459,Normal,-0.0873786407766993,0.0343,52
NL321,NL,2019,1,Winter,1131.710172,6652.156279061615,0.03283,0.152118,5566.439367999999,7.207806,11938640000.0,375659.0,31780.52435852728,4,4,6,6,1,6,0.4,1.5,0.4,0.72,0.24,0.42,3.68,0.9704563678163576,3.571279433564196,31042.698609258907,56016.80283185658,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.54,0.7521,Normal,-0.0873786407766993,0.0343,37
NL321,NL,2019,2,Winter,5246.922702,4564.064214,0.034558,0.152254,1509.644026,7.821038,11938640000.0,375659.0,31780.52435852728,4,4,6,6,1,6,0.4,1.5,0.4,0.72,0.24,0.42,3.68,0.9704563678163576,3.571279433564196,31042.698609258907,56016.80283185658,214207,4.75,0.86,0.23,0.54,1.41,30.8,35.6,4.2,1.1,2039,317,4287930,71,0.9546,0.54,0.7521,Normal,-0.0873786407766993,0.0343,37
